commentID,status,commentSequence,userID,userDisplayName,userLocation,userTitle,userURL,picURL,commentTitle,commentBody,createDate,updateDate,approveDate,recommendations,replyCount,editorsSelection,parentID,parentUserDisplayName,depth,commentType,trusted,recommendedFlag,permID,isAnonymous,article_id
100598835,approved,100598835,0,patricia,Illinois,NULL,NULL,,<br\//>,"@Eugene Patrick Devany

And you are naive enough to trust private companies? I would trust folks at the NIH over a private company any time.",1558537489,1558545526,1558545526,0,0,False,100597799.0,Eugene Patrick Devany,2,userReply,0,0,100598835,False,0
100609141,approved,100609141,0,Eugene Patrick Devany,"Massapequa Park, NY",NULL,NULL,,<br\//>,"@Rob Kotecki
I wrote my comment on the train and sent it before finishing. My thinking is that technology will require AI to efficiently review the health data of all who elect to participate. Private health insurers are a natural for keeping and using the data that will come in the 5g world.
Premiums are always going to be health costs plus 10% and the incentive must be for people to pay until the government takes over at 65. Different premiums for those who are ill or healthy are a political issue which has nothing to do with digital records and treatment recommendations.",1558561474,1558561526,1558561475,1,0,False,100598867.0,Eugene Patrick Devany,2,userReply,0,0,100609141,False,0
100596600,approved,100596600,0,D,Btown,NULL,NULL,,<br\//>,Ever tell a secret to someone you trust and then they use that against you later.,1558529449,1558541482,1558536661,2,0,False,,,1,comment,0,0,100596600,False,0
100597297,approved,100597297,0,joe Hall,"estes park, co",NULL,NULL,,<br\//>,We don't have privacy it's all pretend,1558532339,1558538823,1558536660,2,0,False,,,1,comment,0,0,100597297,False,0
100597855,approved,100597855,0,Stephen Merritt,Gainesville,NULL,NULL,,<br\//>,"You should want to give away your anonymized billing data, too.  ""Privacy"" of medical charges just allows the medical industry to make those charges arbitrarily high.",1558534237,1558536660,1558536660,0,0,False,,,1,comment,0,0,100597855,False,0
100595920,approved,100595920,0,Dr R,Illinois,NULL,NULL,,<br\//>,"The author is in the data field. Not surprising he is of course all about giving it away for “a good cause.” That’s exactly how we give away all our privacy, rights, freedoms - one good cause at a time.",1558526120,1558541503,1558536660,3,0,False,,,1,comment,0,0,100595920,False,0
100598341,approved,100598341,0,Sutter,Sacramento,NULL,NULL,,<br\//>,"I am with Luke on this one.  I have shared my data and lots of health information with 23andme, Kaiser Permanente research, Nebula Genomics, and soon others. I am not concerned about the risk and the gain to humanity could be large. Even if you had a guarantee, that does not mean there is no risk. I feel that the risk is very small and the possible gain is enormous. I am taking one for the team, my gift to humanity. We need more pioneers. Oddly, so many people are willing to volunteer for a one way trip to Mars, to me this is a much better risk vs outcome bet.",1558535888,1558538859,1558535890,1,0,False,,,1,comment,0,0,100598341,False,0
100598242,approved,100598242,0,FM,Home,NULL,NULL,,<br\//>,"I’ve worked in public health and understand first hand the importance of population level data. However, I’ve also worked in health care with a company that was building a non-hippa complaint platform with AI to harvest data. Until we get profit out of health care, there is absolutely no way I’d give my data away to an organization to make a profit or worse make discriminatory decisions. For now, I’m keeping my data close.",1558535563,1559050865,1558535564,6,2,False,,,1,comment,0,0,100598242,False,0
100598670,approved,100598670,0,EDF,"Phoenix, AZ",NULL,NULL,,<br\//>,"@FM has this right: the profit motive tarnishes and adds loads of risk to anything involving privacy. A solution not mentioned here is pushing for use of free, open-source EMR (electronic medical records) software throughout the country with built-in, established and vetted, automatic data sharing. Not only would this greatly reduce the cost for health providers (eliminating licensing fees and most of the costs of transferring patient records), it would also speed all-sorts of research as all persons' anonymized data would be readily available for research use.",1558537004,1558537004,1558537004,0,0,False,100598242.0,FM,2,userReply,0,0,100598670,False,0
100600497,approved,100600497,0,Richard Simnett,NJ,NULL,NULL,,<br\//>,"@EDF  The UK NHS has all its general practitioners using EMRs. There are several differenth ones, some of them developed and improved by GPs themselves. 
Data sharing works between all of them, but only to a limited extent. There is a standard document listing patient name, date of birth, address, family doctor and his contact information, and then the medical info.
This is a set of diagnosis codes for the patient's chronic conditions, a set of experienced diagnoses (e.g. what has he had so far e.g. measles, diabetes, fragile bones, fractures . .), and a set of current and past prescriptions, allergies etc.
It sounds like a lot, but it amounts to two pieces of paper or a short email.  If you have it with you any doctor in the country can look at it and know enough to treat you, or enough to make an informed diagnosis.
The NHS does in fact use information like this to study what works and what doesn't, and for whom. 
It is one of the great benefits of a national health service.  The information in your record cannot easily be used by a commercial entity to make money by denying you insurance or for 'pre-existing conditions.'
As someone now living in the US I'd have to be out of my mind for allowing my information to float around freely. It's worth too much to someone else, and it's going to be at my expense.",1558542201,1559050948,1558542202,1,0,False,100598670.0,FM,2,userReply,0,0,100600497,False,0
100598237,approved,100598237,0,Noodles,USA,NULL,NULL,https://s3.amazonaws.com/pimage.timespeople.nytimes.com/avatars/cropped-ee55a0b23aa5f3d43712ea8ef1da79633dfacee01a799dd4b8d4a472f118cacc.jpg,<br\//>,"What if you have a serious medical condition that you don't want the world to know about? If Mr. Luke Data-Miner gets his way, the only way you'd be able to keep your secret is to completely avoid the health care system.  

No, Mr. Data Miner, we're not willing our most fundamental rights to privacy just to give you more numbers to play with.",1558535551,1558554248,1558535552,7,0,False,,,1,comment,0,0,100598237,False,0
100598184,approved,100598184,0,Mark Schreiner,"Wynnewood, PA",NULL,NULL,,<br\//>,"The National Academy of Medicine has an ongoing work group that is addressing the issue of data sharing from the perspective of patients, researchers and healthcare administrators. The workgroups are currently identifying obstacles from each of these perspectives and proposing pragmatic solutions. More information about this project is available on NAM’s website. 

By the way, HIPAA imposes no impediments to sharing de-identified data; the data can be shared freely. However, there are still costs and obstacles, such as a lack of willingness to share data.",1558535391,1559050972,1558535392,3,0,False,,,1,comment,0,0,100598184,False,0
